0x19c5a48eba1f50d63054144c62ff11665c91e805.sol,0.4.21,ZXLToken
0xa8d23C6A13Bd878Cf5e1492c9D05294546Ea64Fa.sol,0.4.23,MainToken
0x05b8cb3F1f1F46cEAE3187c56AF5B223CF2D831A.sol,0.4.20,BATMToken
0x44e2c5e4cc827116ccc9c2d858b18b8dc3e035f3.sol,0.5.0,SimpleToken
0x4c6636787df21298b39d166dbf699fa0a81309e8.sol,0.5.0,TokenContract
0x882fb3461dabc1f7606203e27d11a7fa378c5f02.sol,0.4.18,FixedSupplyToken
0x23d67f977bfb4038f6cd0f460ab5913218e34c21.sol,0.5.8,Goodluck
0x79a7503ae4d7197838e68ba2cc79d4d86b6e20f2.sol,0.5.0,Svichcoin
0x1fea4913e49be245225461effc5284e86675852d.sol,0.4.24,BITCOINSUSTAIN
0x9d522b16031bb2b009c504ec9eff203c8d890eef.sol,0.5.9,EtherWin
