0xa2d0e29a9627e20FD886a8106DD0AE429403a57d.sol,0.4.23,MainToken
0x222a9c2beea0b9f397c269a3049d06d9d88cbc7d.sol,0.5.0,ERC20Token
0x338743f30729c237272ef36ee5fe9e0ff1adcf6f.sol,0.5.10,AFX
0x9dc2c27e114d1cd15fe635aa7fc32803aaec9968.sol,0.4.24,MKExCoin
0x39ab32006afe65a0b4d6a9a89877c2c33ad19eb5.sol,0.4.25,CTetherUSD
0x7fe1f327b4c8fcf6343ecd4009ce9d07ce7962ae.sol,0.5.0,Staking
0xa0cb77779acde6f668265c791c7123845f11e72f.sol,0.4.25,F_Fever
0x7892b788cf2c2f2ddf384c047084a946fd241486.sol,0.5.0,TokenMintERC20Token
0xa497acbe11e3cc9c20fa077278b200361b990c4a.sol,0.5.0,PolicyGroup
0x8783a447fc4e0810c1f815de572a33a0a07f3303.sol,0.4.26,MSLD
