0x9d52fd110a3405f7475a4d7e90b83cc4f1a51c4a.sol,0.5.0,ERC20
0x4f1a6ded6159d06ea803b8b611c54ad8e2841455.sol,0.5.0,Creationism
0x80d5ad7bbf5f45017c9c432fa25900b8ea6bec61.sol,0.5.15,JasmyCoin
0xb2b9d7ba7b7e5fb4e51a8bac83fd43e90c947dc5.sol,0.4.24,AmpleforthWrapper
0x6577adb85e955ef28cfb2a02ec1826a6e5923e8a.sol,0.5.0,LockupStorage
0x441e2c4eb49c00f835b9d2de1aa59f27b69f949f.sol,0.5.10,BytecoinBlack_ERC20
0x66531cb9ad8edaa4515782b4b7dab5c7f6867ad4.sol,0.5.0,SimpleToken
0x8dc6ed015579167d181e86ae9c324943c7360d7f.sol,0.4.26,XanPool
0x64a3e8ce76904818559ce0ad2bc227e3d83d19e8.sol,0.4.24,pas
0x89ddcbc074ab765737322948f269edf0b20d13d2.sol,0.5.12,ExchangerToken
