0xa0b16f982685a9160da82f561d798eacf4f3724f.sol,0.5.0,Staking
0x54a34bd893a2f8e90370fd7e1556bf43f7a29d1c.sol,0.5.0,ThreeBodyChain
0xad7f2125c05837b0985e1aa3ba76dded2fd6d59b.sol,0.5.8,DMLToken
0xa2db8321a92e8b9e29881a24dd0a95a936a572a3.sol,0.5.7,Token
0x5e90f3e3ac180089ad1be0c85304a5e5582cd19c.sol,0.5.1,FGO_Token
0x27d0fe413227717ac790f9bf310e39069bc6397a.sol,0.5.0,Staking
0x34950Ff2b487d9E5282c5aB342d08A2f712eb79F.sol,0.4.23,MainToken
0x6ffbd6b41b802550c57d4661d81a1700a502f2ab.sol,0.4.18,PoliticoinToken
0x82bbde965a73cc4535b8de32e6951603ca7a118e.sol,0.4.24,Yapcoin
0x54c01fe3eb5f1ac6fab776766ff925add6608809.sol,0.6.6,AccessControlledAggregator
