0x54a4a1167b004b004520c605e3f01906f683413d.sol,0.4.18,KyberUniswapReserve
0x8e956c4432fcbb0ffb767884caa27f5b513162cc.sol,0.4.26,xBSD
0x02b46985d243001b3de2ee0b68793016c9ca6843.sol,0.4.16,TokenERC20
0x70e9f0d488a3042dd202836f68f8e59c660df1a6.sol,0.4.26,TokenERC20
0x7baedcd6582370fc712799ad11ddf7758112f186.sol,0.5.1,EUROSTABLECOIN
0x8bce0ae2d8f4560b06011aea6239c9e036fa3074.sol,0.4.24,CIN
0x839961692c56270b73538F9906f8736fC1DA4fA6.sol,0.4.24,CHALLENGE
0x59054bc54de14036741ba7fa4dcd4eff7df432e5.sol,0.5.13,PLANEMO
0x4A9D21B46810F69A02ac2D61f4bF1963DE82700d.sol,0.6.0,SimpleReadAccessController
0x2971adfa57b20e5a416ae5a708a8655a9c74f723.sol,0.6.0,InstaIndex
