0x72d530016e9e0fc23de6c1f7f487992c879518dc.sol,0.5.10,DEXT
0x7ba92741bf2a568abc6f1d3413c58c6e0244f8fd.sol,0.4.24,GBP
0x6CbF34CBa6C1388fDF31e50EE408b1d2B0653499.sol,0.4.23,MainToken
0x5b65ca066b5468a022fa3132415c5e817913a9e7.sol,0.4.26,DISNEY
0x157281acff48cbfe8d7363e89c8445b98757e212.sol,0.4.24,LEGA
0x44585bbddd111dc642abb19947573dfa389a8d5b.sol,0.4.24,FucksToken
0x96b52b5bf8d902252d0714a1bd2651a785fd2660.sol,0.5.8,EtherBone
0x8f8e787989bc652eea01a6c88a19f0f379bdf4fd.sol,0.5.0,HELEX
0xac97262883f44bbefbcd5e077f0d538e2e6f1da2.sol,0.6.0,P2pSwap
0x362b78a4de08a7d8dcf8991be6ec6612045fcb9a.sol,0.4.24,OxUSDToken
