0xb31ea00012fe90ae481f4ebb0b373a9a443b4e88.sol,0.5.0,StableAMM
0x6ef38c8ba4a81e0c760b2ecf8c5d9f9cb234d4c7.sol,0.4.12,Token
0x57225b4B6A097BDeD9D6FC4E848173b7928224c0.sol,0.5.0,SimpleToken
0x2b00bead1381aac9bd847e029f28dcf33248e3fa.sol,0.4.26,CRYPTOCASINO
0x4557dd887abbb56f708e4e0addd0936b1eeeb3df.sol,0.5.13,AunicToken
0x893b52e96f3230abd23fbe48ee408b7a1a4b7e30.sol,0.5.1,EthGame
0x503E3b722793d0e3d8e0DbA7D01aC55c92837a23.sol,0.4.23,MainToken
0x6b58a7387e03797a23cf45cea1dd33c68a90662b.sol,0.4.17,LeninToken
0x4df395e6bb5d46dceac7255af70034d103d9f684.sol,0.4.26,COCO
0xb30fae8c3496455dfa29c171096e9b55076b1561.sol,0.5.11,Era20
