0x21f9faf6ff679e6b01812ba32c0e8c073a1130a4.sol,0.4.26,UBitcoin
0xb0e691f4912c6c409710e1fd5d979aba466afe6d.sol,0.4.24,CRS
0x74cad4100beb2ba5fb7f28090ca378b44c5510c3.sol,0.5.11,CryptoDaysProfi
0x93e0c0359e227af532e560a5573f056e644f8f53.sol,0.6.6,AccessControlledAggregator
0x3ed182eB5D6a3dca61518DD484A53C57b55B3954.sol,0.6.6,AccessControlledAggregator
0x8770afe90c52fd117f29192866de705f63e59407.sol,0.4.24,Aggregator
0x9fc5e07700fd66420bfdc21e219f793d91564ef2.sol,0.4.24,SMT
0xa76942d04cfbbb7a3f20687ac1d11d150185f38d.sol,0.5.12,BTZ
0x9492b5d13806abeb2571f22570cfaf820f19db4e.sol,0.5.1,PALLADIUM
0x100f3f3d01f48b643574eca0d12258f5c5bcfa9f.sol,0.6.6,TokenNetwork
