0x90cba3d03af8a0378b8c58f8ad02baa0b13e0060.sol,0.5.0,Staking
0x7c5d4f8345e66f68099581db340cd65b078c41f4.sol,0.6.6,EACAggregatorProxy
0x86502dbc83be3890ceb9c38da50e2d89ebaad87c.sol,0.4.16,ERC20Token
0x038a0a2a26d0f65237015db3f892d70cc34d51e7.sol,0.5.11,InternationalDigitalAssets
0x1e511e12e8d0135dfc3fc9afaba0e33696c8683d.sol,0.5.16,Matrix
0x5b296086BC1418a27aF8760126f666Ee7f9fd15D.sol,0.4.24,EFG
0x7dB02Aa39A3d0271e4c61C04D03857a10fc922c5.sol,0.5.0,BitcoinAsia
0xa95ed3ef99d2e3e92d4fd77e29db74d6c5bf6aa6.sol,0.5.0,Staking
0x54fcf9febe4b52918c1683801b44014421192b6f.sol,0.4.17,CECToken
0x14d9444f6b9d55caba5d73f15bea947695c11c82.sol,0.4.24,Leopard
